filepath,filename,pid,modality,type
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-012-01-sz1.jpg,M2-012-01-sz1.jpg,M22,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-013-01-sz1.jpg,M2-013-01-sz1.jpg,M23,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-014-01-sz1.jpg,M2-014-01-sz1.jpg,M24,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-015-01-sz1.jpg,M2-015-01-sz1.jpg,M25,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-016-01-sz1.jpg,M2-016-01-sz1.jpg,M26,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-017-01-sz1.jpg,M2-017-01-sz1.jpg,M27,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-018-01-sz1.jpg,M2-018-01-sz1.jpg,M28,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-019-01-sz1.jpg,M2-019-01-sz1.jpg,M29,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-021-01-sz1.jpg,M2-021-01-sz1.jpg,M2-021,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-022-01-sz1.jpg,M2-022-01-sz1.jpg,M2-022,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-023-01-sz1.jpg,M2-023-01-sz1.jpg,M2-023,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-024-01-sz1.jpg,M2-024-01-sz1.jpg,M2-024,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-025-01-sz1.jpg,M2-025-01-sz1.jpg,M2-025,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-026-01-sz1.jpg,M2-026-01-sz1.jpg,M2-026,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-027-01-sz1.jpg,M2-027-01-sz1.jpg,M2-027,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-028-01-sz1.jpg,M2-028-01-sz1.jpg,M2-028,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-029-01-sz1.jpg,M2-029-01-sz1.jpg,M2-029,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-030-01-sz1.jpg,M2-030-01-sz1.jpg,M2-030,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-031-01-sz1.jpg,M2-031-01-sz1.jpg,M2-031,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-032-01-sz1.jpg,M2-032-01-sz1.jpg,M2-032,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-033-01-sz1.jpg,M2-033-01-sz1.jpg,M2-033,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-034-01-sz1.jpg,M2-034-01-sz1.jpg,M2-034,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-035-01-sz1.jpg,M2-035-01-sz1.jpg,M2-035,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-036-01-sz1.jpg,M2-036-01-sz1.jpg,M2-036,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-037-01-sz1.jpg,M2-037-01-sz1.jpg,M2-037,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-038-01-sz1.jpg,M2-038-01-sz1.jpg,M2-038,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-039-01-sz1.jpg,M2-039-01-sz1.jpg,M2-039,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-040-01-sz1.jpg,M2-040-01-sz1.jpg,M2-040,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-041-01-sz1.jpg,M2-041-01-sz1.jpg,M2-041,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-042-01-sz1.jpg,M2-042-01-sz1.jpg,M2-042,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-043-01-sz1.jpg,M2-043-01-sz1.jpg,M2-043,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-044-01-sz1.jpg,M2-044-01-sz1.jpg,M2-044,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-045-01-sz1.jpg,M2-045-01-sz1.jpg,M2-045,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-046-01-sz1.jpg,M2-046-01-sz1.jpg,M2-046,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-047-01-sz1.jpg,M2-047-01-sz1.jpg,M2-047,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-048-01-sz1.jpg,M2-048-01-sz1.jpg,M2-048,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-049-01-sz1.jpg,M2-049-01-sz1.jpg,M2-049,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-050-01-sz1.jpg,M2-050-01-sz1.jpg,M2-050,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-051-01-sz1.jpg,M2-051-01-sz1.jpg,M2-051,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-052-01-sz1.jpg,M2-052-01-sz1.jpg,M2-052,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-053-01-sz1.jpg,M2-053-01-sz1.jpg,M2-053,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-054-01-sz1.jpg,M2-054-01-sz1.jpg,M2-054,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-055-01-sz1.jpg,M2-055-01-sz1.jpg,M2-055,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-056-01-sz1.jpg,M2-056-01-sz1.jpg,M2-056,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-057-01-sz1.jpg,M2-057-01-sz1.jpg,M2-057,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-058-01-sz1.jpg,M2-058-01-sz1.jpg,M2-058,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-059-01-sz1.jpg,M2-059-01-sz1.jpg,M2-059,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-060-01-sz1.jpg,M2-060-01-sz1.jpg,M2-060,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-061-01-sz1.jpg,M2-061-01-sz1.jpg,M2-061,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\M2-062-01-sz1.jpg,M2-062-01-sz1.jpg,M2-062,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\a-sharukh-1.jpg,a-sharukh-1.jpg,a-sharukh,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\a-sharukh-2.jpg,a-sharukh-2.jpg,a-sharukh,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f-039-01-sz1.jpg,f-039-01-sz1.jpg,f-039,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f-040-01-sz1.jpg,f-040-01-sz1.jpg,f-040,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f-041-01-sz1.jpg,f-041-01-sz1.jpg,f-041,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f-042-01-sz1.jpg,f-042-01-sz1.jpg,f-042,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f-043-01-sz1.jpg,f-043-01-sz1.jpg,f-043,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-001-01-sz1.jpg,f1-001-01-sz1.jpg,f1-001,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-002-01-sz1.jpg,f1-002-01-sz1.jpg,f1-002,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-003-01-sz1.jpg,f1-003-01-sz1.jpg,f1-003,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-004-01-sz1.jpg,f1-004-01-sz1.jpg,f1-004,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-005-01-sz1.jpg,f1-005-01-sz1.jpg,f1-005,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-006-01-sz1.jpg,f1-006-01-sz1.jpg,f1-006,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-007-01-sz1.jpg,f1-007-01-sz1.jpg,f1-007,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-008-01-sz1.jpg,f1-008-01-sz1.jpg,f1-008,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-009-01-sz1.jpg,f1-009-01-sz1.jpg,f1-009,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-010-01-sz1.jpg,f1-010-01-sz1.jpg,f10,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-011-01-sz1.jpg,f1-011-01-sz1.jpg,f11,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-012-01-sz1.jpg,f1-012-01-sz1.jpg,f12,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-013-01-sz1.jpg,f1-013-01-sz1.jpg,f13,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-014-01-sz1.jpg,f1-014-01-sz1.jpg,f14,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-015-01-sz1.jpg,f1-015-01-sz1.jpg,f15,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-063-01-sz1.jpg,m-063-01-sz1.jpg,m-063,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-064-01-sz1.jpg,m-064-01-sz1.jpg,m-064,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-065-01-sz1.jpg,m-065-01-sz1.jpg,m-065,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-066-01-sz1.jpg,m-066-01-sz1.jpg,m-066,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-067-01-sz1.jpg,m-067-01-sz1.jpg,m-067,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-068-01-sz1.jpg,m-068-01-sz1.jpg,m-068,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-069-01-sz1.jpg,m-069-01-sz1.jpg,m-069,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-070-01-sz1.jpg,m-070-01-sz1.jpg,m-070,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-071-01-sz1.jpg,m-071-01-sz1.jpg,m-071,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-072-01-sz1.jpg,m-072-01-sz1.jpg,m-072,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-073-01-sz1.jpg,m-073-01-sz1.jpg,m-073,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-074-01-sz1.jpg,m-074-01-sz1.jpg,m-074,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-075-01-sz1.jpg,m-075-01-sz1.jpg,m-075,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-076-01-sz1.jpg,m-076-01-sz1.jpg,m-076,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-077-01-sz1.jpg,m-077-01-sz1.jpg,m-077,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-078-01-sz1.jpg,m-078-01-sz1.jpg,m-078,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-079-01-sz1.jpg,m-079-01-sz1.jpg,m-079,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-080-01-sz1.jpg,m-080-01-sz1.jpg,m-080,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-081-01-sz1.jpg,m-081-01-sz1.jpg,m-081,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-082-01-sz1.jpg,m-082-01-sz1.jpg,m-082,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-083-01-sz1.jpg,m-083-01-sz1.jpg,m-083,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-084-01-sz1.jpg,m-084-01-sz1.jpg,m-084,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-085-01-sz1.jpg,m-085-01-sz1.jpg,m-085,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-086-01-sz1.jpg,m-086-01-sz1.jpg,m-086,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-087-01-sz1.jpg,m-087-01-sz1.jpg,m-087,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-088-01-sz1.jpg,m-088-01-sz1.jpg,m-088,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-089-01-sz1.jpg,m-089-01-sz1.jpg,m-089,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-090-01-sz1.jpg,m-090-01-sz1.jpg,m-090,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-091-01-sz1.jpg,m-091-01-sz1.jpg,m-091,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-092-01-sz1.jpg,m-092-01-sz1.jpg,m-092,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-093-01-sz1.jpg,m-093-01-sz1.jpg,m-093,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-094-01-sz1.jpg,m-094-01-sz1.jpg,m-094,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-095-01-sz1.jpg,m-095-01-sz1.jpg,m-095,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-096-01-sz1.jpg,m-096-01-sz1.jpg,m-096,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-097-01-sz1.jpg,m-097-01-sz1.jpg,m-097,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-098-01-sz1.jpg,m-098-01-sz1.jpg,m-098,SKETCH,QUERY
